sample_id,image_name,engagement,behavior,age,gender,device,attention_score,session_duration
4524b88f-1519-4f3f-954f-e42dc959dd14,0465.jpg,Not Engaged,Looking Away,19,Male,Mobile,0.79,10
143d8b3c-12f1-43b5-b21f-26a3823807fe,0466.jpg,Not Engaged,Looking Away,23,Male,Mobile,0.57,41
12bb94d5-9015-4685-ab16-93783e6c025b,0467.jpg,Not Engaged,Looking Away,20,Male,Laptop,0.48,56
8475c899-8180-4ecf-a7a8-10b74b96b62c,0468.jpg,Not Engaged,Looking Away,18,Female,Mobile,0.54,11
116fbd3c-4652-4ff8-a4bb-11448a5b919a,0469.jpg,Not Engaged,Looking Away,19,Male,Tablet,0.57,97
feb2962a-4d40-4704-895a-67be032576e6,0470.jpg,Not Engaged,Looking Away,21,Female,Mobile,0.73,104
f0730400-57fd-4187-817a-a8a21f39f484,0471.jpg,Not Engaged,Looking Away,23,Female,Laptop,0.44,27
c0043ead-a52b-49c6-98d8-9bd86df70f9f,0472.jpg,Not Engaged,Looking Away,19,Female,Tablet,0.99,54
0dbdc50e-941e-4dbb-8f59-a5f837f959b9,0473.jpg,Not Engaged,Looking Away,23,Male,Tablet,0.47,78
7d502f72-299d-4856-8560-ddf75893c346,0474.jpg,Not Engaged,Looking Away,23,Female,Laptop,0.98,15
da28a3c5-e086-4b61-9e76-2a8fd11bc561,0475.jpg,Not Engaged,Looking Away,19,Male,Tablet,0.97,55
557d9e32-9c6f-4fcb-b340-10719c38fb87,0480.jpg,Not Engaged,Looking Away,25,Female,Mobile,0.52,22
04396dfe-242b-4036-bc08-e46794ec353e,0481.jpg,Not Engaged,Looking Away,19,Female,Tablet,0.46,26
6c2b5487-2b59-4f1d-8067-241ade7e880b,0482.jpg,Not Engaged,Looking Away,18,Female,Laptop,0.45,86
ad75390d-f17a-4b67-9f0f-e44963f7da06,0483.jpg,Not Engaged,Looking Away,22,Male,Mobile,0.89,103
f5e172fa-f3e3-426d-92f5-bf4fad18084a,0484.jpg,Not Engaged,Looking Away,22,Male,Tablet,0.65,18
3276a895-ce93-4433-9ab2-010e21705471,0485.jpg,Not Engaged,Looking Away,25,Female,Laptop,0.68,36
9705dd2f-bee1-4cda-b8c3-eb6dd84e3a19,0486.jpg,Not Engaged,Looking Away,20,Female,Tablet,0.83,114
cb10cddd-4848-43f3-b432-273a02751949,0487.jpg,Not Engaged,Looking Away,19,Female,Mobile,0.74,11
6907c685-54ec-4de9-a46a-9e7df5789536,0488.jpg,Not Engaged,Looking Away,23,Female,Laptop,0.47,21
ed6a912a-ac02-4199-8fed-992f5fd21d0a,0489.jpg,Not Engaged,Looking Away,25,Male,Mobile,0.92,60
d91867d8-f6b5-44b4-92fb-c712a0391a72,0490.jpg,Not Engaged,Looking Away,25,Male,Laptop,0.96,71
02659301-3592-46be-92c6-9277bcf9bc97,0491.jpg,Not Engaged,Looking Away,18,Male,Mobile,0.64,89
c86c80e7-ae6f-48bd-806a-d54087db4073,0101.jpg,Not Engaged,Drowsy,21,Female,Mobile,0.78,54
631f8bad-ad7a-45fe-99de-40c691e35517,0075.jpg,Engaged,Frustrated,20,Female,Laptop,0.85,63
8da2baf7-9c38-4b9c-b4cb-798f21f8f09a,0262.jpg,Engaged,Confused,22,Female,Laptop,0.68,119
b3014308-9a9f-4a44-a333-ecb2b596bf7b,0152.jpg,Not Engaged,Drowsy,21,Female,Laptop,0.88,30
03dff9ab-f045-4b0f-bddb-aa22648f8855,0380.jpg,Engaged,Frustrated,23,Female,Laptop,0.75,20
b981167b-d5d0-4749-99e5-09861a132a8e,0248.jpg,Not Engaged,Drowsy,23,Female,Mobile,0.37,17
352b58e1-fe2f-41a7-bb9a-c23a96ac0176,0057.jpg,Engaged,Frustrated,22,Female,Tablet,0.59,56
dd116616-df6c-4c69-8f81-2c650d6e895b,0082.jpg,Not Engaged,Looking Away,25,Male,Mobile,0.99,23
8bfc25e9-3f5d-43d7-9208-f1d1e77a8650,0207.jpg,Not Engaged,Bored,25,Female,Tablet,0.33,48
79a4c7dc-62a8-41ab-ae7e-41484703b8d8,0324.jpg,Engaged,Confused,19,Female,Laptop,0.85,82
c328dc24-4138-4d53-956c-8994a0a795d7,0398.jpg,Not Engaged,Looking Away,23,Female,Laptop,0.5,116
1a35b8f9-c08d-4439-9107-fa1336df45b8,0463.jpg,Not Engaged,Drowsy,20,Female,Tablet,0.39,15
a24ff004-6553-4912-b461-5c5184b7ebcb,0369.jpg,Not Engaged,Looking Away,25,Female,Tablet,0.81,95
a70187d9-7720-4653-8440-336312b99f28,0244.jpg,Not Engaged,Drowsy,19,Male,Laptop,0.56,97
bbcb5b90-a9c3-4291-9b63-5dd9358ec884,0153.jpg,Engaged,Confused,18,Female,Laptop,0.89,115
8667633c-4546-4062-93a4-fc0a262802e0,0054.jpg,Not Engaged,Looking Away,18,Female,Tablet,0.37,65
e8a76e19-001a-41cd-995f-09403e2b174f,0261.jpg,Engaged,Frustrated,21,Female,Laptop,0.71,78
6ca1abf7-46bf-4f6a-a4ba-882217c7697d,0072.jpg,Not Engaged,Drowsy,20,Female,Tablet,0.31,93
4d7a3a20-eeb2-404f-b769-a5636b729af8,0314.jpg,Engaged,Frustrated,19,Male,Laptop,0.67,103
8d64fd1e-37d3-4ed3-8250-548568b55735,0006.jpg,Not Engaged,Looking Away,23,Male,Tablet,0.98,27
6f27b11e-8409-4925-a55e-85c0b0019b0f,0066.jpg,Engaged,Confused,19,Male,Tablet,0.38,101
0af90587-813f-433b-88f5-7d777c641bfc,0120.jpg,Not Engaged,Bored,21,Male,Mobile,0.83,112
f69ee7d9-8b05-4748-97fe-6394edb5cf0b,0046.jpg,Engaged,Confused,19,Male,Mobile,0.47,110
ed45d420-3686-4240-a8ba-9fb9fc94a373,0099.jpg,Engaged,Frustrated,20,Male,Laptop,0.59,42
a6f067b0-502b-4691-8497-bac94016be65,0296.jpg,Not Engaged,Bored,24,Male,Tablet,0.92,61
aac54fe6-9f8d-453d-a51f-059b8bbea287,0355.jpg,Not Engaged,Bored,19,Male,Mobile,0.34,64
df5a68a8-c3b5-409c-9e03-56c7b5d2ab42,0355.jpg,Engaged,Focused,18,Male,Tablet,0.45,27
38615ca3-f04f-4a01-8793-a4bb362fbd69,0020.jpg,Engaged,Confused,23,Male,Laptop,0.3,100
fd80f1ad-0459-420b-a4f8-c78b51c62b1c,0266.jpg,Engaged,Frustrated,25,Female,Tablet,0.33,32
d503663f-3e16-4021-b305-c4547f357f9c,0406.jpg,Engaged,Focused,23,Female,Tablet,0.61,94
1207e3e8-caf4-4663-8345-dfb9559d4f4b,0355.jpg,Not Engaged,Looking Away,18,Female,Laptop,0.7,45
de9af544-095b-4c1e-ab6e-b5dd59942400,0298.jpg,Not Engaged,Bored,21,Female,Laptop,0.87,106
6dc5a643-7c97-4299-8910-6d8a41357f0e,0295.jpg,Engaged,Confused,25,Male,Tablet,0.59,70
baac0924-0fbe-4009-ac76-0fc60882cd9c,0223.jpg,Not Engaged,Looking Away,20,Female,Laptop,0.71,116
4f0f791a-3247-44cf-97cd-bf48494f529f,0036.jpg,Not Engaged,Looking Away,24,Male,Laptop,0.47,64
6be4f276-ee8e-4f36-b9ff-fff215aa3d44,0229.jpg,Not Engaged,Drowsy,20,Male,Laptop,0.57,51
d8e31717-84b8-4da7-9971-a1ab05181b11,0127.jpg,Not Engaged,Looking Away,21,Female,Tablet,0.66,51
58373c1a-6b9a-44b8-a3d2-f22720ea6b51,0037.jpg,Engaged,Confused,25,Female,Tablet,0.66,86
0f4be0f7-12bd-4e7a-b74b-5eedb7d6e446,0351.jpg,Not Engaged,Looking Away,21,Female,Laptop,0.42,33
aad3ca6a-38f0-45a0-a6cb-753b177fbcd2,0413.jpg,Engaged,Frustrated,18,Female,Laptop,0.5,110
43b1823a-179c-4ada-ba9a-339fda02ad7f,0075.jpg,Not Engaged,Looking Away,23,Female,Laptop,0.43,62
6bcc3870-dab1-47e7-bc98-00a70de1ebc7,0332.jpg,Engaged,Frustrated,23,Male,Tablet,0.75,95
996a923c-35c4-4f71-9ff9-43006e2ea159,0467.jpg,Not Engaged,Drowsy,18,Female,Tablet,0.32,93
9e3bb333-b32b-41e2-b2f1-6f2990c0ee3d,0142.jpg,Engaged,Focused,25,Female,Laptop,0.45,77
f5d4782c-cec0-4d50-8e60-4a5e65692839,0362.jpg,Engaged,Frustrated,21,Male,Laptop,0.41,79
c7c22e1f-e6ab-4986-a6cc-76bd786a6de4,0166.jpg,Engaged,Confused,21,Female,Laptop,0.38,99
5600cbfb-9406-49f5-83d0-2ef0e6ca79da,0336.jpg,Engaged,Frustrated,18,Female,Tablet,0.57,107
66a8f5ad-b156-46f6-836e-f84bd70bc8d7,0291.jpg,Not Engaged,Bored,24,Male,Tablet,0.52,87
d9b86d88-3e6c-4f67-a5c3-6f6016734413,0245.jpg,Not Engaged,Drowsy,18,Male,Tablet,0.32,71
3d3c31d3-dfc3-4c60-8ddd-13e1ecec3469,0144.jpg,Not Engaged,Looking Away,21,Male,Mobile,0.83,32
4458b6d6-ba70-4f6b-a3ca-129a062b2265,0205.jpg,Engaged,Frustrated,21,Male,Mobile,0.81,31
8180021b-10c5-45f3-bac7-7bc71e0e8028,0292.jpg,Not Engaged,Bored,20,Male,Tablet,0.78,12
2e67ec26-33b6-45c6-a8c7-650a8b54b2ec,0434.jpg,Not Engaged,Bored,23,Female,Laptop,0.41,51
fc670c7b-f710-4d6f-842f-26f74d753f34,0215.jpg,Not Engaged,Looking Away,22,Female,Mobile,0.64,74
afeeb576-2c9a-4ffc-b4bc-366d54adfce4,0114.jpg,Engaged,Frustrated,24,Female,Tablet,0.6,36
259ce7ce-1a16-4a0a-ac3a-32811bff10d7,0455.jpg,Engaged,Confused,25,Female,Laptop,0.4,114
85614811-1db0-4699-883e-f73b04f2b622,0123.jpg,Not Engaged,Bored,22,Male,Tablet,0.92,20
4a59c566-f0a8-4369-b5d2-97cf210a9253,0229.jpg,Not Engaged,Looking Away,24,Female,Mobile,0.69,38
d64deae8-b64e-46fc-8793-d83815754f2a,0053.jpg,Engaged,Confused,24,Female,Tablet,0.38,107
53e00a7b-cde1-4eec-9c92-2507d0c09e76,0179.jpg,Engaged,Confused,18,Male,Laptop,0.62,30
094dd3b4-eb09-4e91-b690-d557e7867298,0153.jpg,Not Engaged,Drowsy,18,Female,Laptop,0.71,27
381f70c1-632d-46b0-9134-9c0505c4b6a8,0283.jpg,Not Engaged,Bored,24,Female,Tablet,0.83,68
92598310-4f12-49d4-8a9d-fb4ce1ad51c2,0286.jpg,Not Engaged,Looking Away,24,Female,Tablet,0.78,84
064142ff-3fc9-48a5-b6e8-d9fd11c95878,0158.jpg,Not Engaged,Drowsy,25,Male,Tablet,0.43,74
cb10cddd-4848-43f3-b432-273a02751949,0487.jpg,Not Engaged,Looking Away,19,Female,Mobile,0.74,11
14ec9c97-7dfb-4a71-9c92-087a2cf4830f,0076.jpg,Not Engaged,Looking Away,19,Male,Laptop,0.53,29
2def1d7f-bdf1-45fe-9104-9f3de3ac5179,0225.jpg,Engaged,Confused,20,Male,Tablet,0.99,119
143a76c2-5895-4834-9060-47cdd8481bc5,0325.jpg,Engaged,Confused,24,Male,Laptop,0.59,18
1e6c5dc9-54be-49f0-86ad-c35dbfbfcb9a,0245.jpg,Engaged,Focused,20,Male,Tablet,0.58,80
4cb22664-6fac-4ddf-b255-ad13d990e7cc,0162.jpg,Not Engaged,Drowsy,21,Female,Mobile,0.87,89
f3677f03-e677-489d-8054-8cb09b07950c,0234.jpg,Not Engaged,Drowsy,23,Female,Laptop,0.46,17
ba3db47a-bfec-4ef9-9ac8-a2172615147e,0184.jpg,Engaged,Confused,23,Female,Laptop,0.88,104
50a84b68-1aba-442c-b35f-853e4fde1563,0349.jpg,Engaged,Frustrated,19,Male,Laptop,0.53,78
2d04be5a-d457-4243-912e-6b2f5d2d25b5,0050.jpg,Not Engaged,Looking Away,24,Female,Tablet,0.72,11
4230e931-4e2c-4e7b-a04b-29a65a924d5b,0142.jpg,Not Engaged,Drowsy,19,Female,Laptop,0.4,43
7f337977-24f9-40be-affd-27479e97101f,0220.jpg,Not Engaged,Drowsy,19,Female,Laptop,0.58,68
d1f66273-592d-430a-a4e9-82b7afbe8640,0352.jpg,Engaged,Focused,18,Male,Mobile,0.31,53
5037fc99-ed84-460b-a841-159b261d1fa3,0098.jpg,Engaged,Confused,23,Female,Tablet,0.35,97
8da2baf7-9c38-4b9c-b4cb-798f21f8f09a,0262.jpg,Engaged,Confused,22,Female,Laptop,0.68,119
0060080b-d5d2-47d6-acfb-f5cb26869004,0257.jpg,Engaged,Confused,22,Male,Laptop,0.39,31
da953b22-cc15-48e8-aff7-6188fe171959,0250.jpg,Not Engaged,Drowsy,20,Male,Laptop,0.79,109
9e6886f0-2f2b-46e7-9501-6034b1336d1d,0085.jpg,Not Engaged,Bored,23,Female,Laptop,0.94,91
d0336e4e-07f9-4611-b283-db1861942e06,0022.jpg,Not Engaged,Bored,25,Female,Mobile,0.73,93
2ecbc34c-4c0b-4dc9-b84f-8882e0006bc5,0441.jpg,Engaged,Focused,19,Male,Mobile,0.68,45
a066c44e-5a68-48cb-914d-d4ce63dba024,0431.jpg,Engaged,Focused,23,Female,Mobile,0.42,30
47bf9672-61c5-4c1b-a590-a2975bff97a8,0350.jpg,Not Engaged,Bored,21,Male,Mobile,0.58,69
8b2f3d1f-20c5-43dc-a10f-da79fd3a1613,0110.jpg,Not Engaged,Looking Away,25,Male,Tablet,0.63,50
c95b7d33-7841-429d-80b5-a2daf7e4a3eb,0348.jpg,Engaged,Frustrated,18,Male,Tablet,0.66,22
189cfd59-9272-4e5f-b228-e534b13afecc,0063.jpg,Engaged,Confused,19,Male,Laptop,0.47,90
264bf21d-1a3e-4995-ac94-637f870e725b,0428.jpg,Engaged,Focused,25,Male,Tablet,0.89,20
9153fbc2-07cd-4fa2-bb2a-0c96ffa60fb6,0170.jpg,Engaged,Focused,18,Female,Mobile,0.39,41
73ee7148-796a-4edc-9396-cda22a10c2f3,0241.jpg,Not Engaged,Bored,24,Male,Laptop,0.48,77
33e5c9db-ed34-40f8-bc14-d1967889a572,0089.jpg,Not Engaged,Drowsy,25,Male,Tablet,0.32,15
0a092f44-76cd-42ed-9131-50c621748102,0265.jpg,Engaged,Frustrated,25,Female,Laptop,0.57,46
72b5b147-11bf-497e-8001-92fe9ecc57e7,0169.jpg,Engaged,Frustrated,21,Male,Laptop,0.74,107
9582428a-d6fe-4cdb-b2c5-835f683d27b6,0268.jpg,Engaged,Frustrated,19,Male,Tablet,0.43,10
5533debb-479b-4a9a-be90-03a018738dab,0354.jpg,Not Engaged,Bored,22,Male,Mobile,0.91,106
a6de391c-cf8d-4571-a4ca-2127fa6b04eb,0361.jpg,Engaged,Focused,24,Female,Tablet,0.78,54
c11486ba-4e64-4e56-9911-65c55996005b,0446.jpg,Not Engaged,Drowsy,20,Female,Laptop,0.48,102
c0956f42-3703-4b5c-b3fa-50e2efd84cd6,0498.jpg,Not Engaged,Bored,20,Male,Tablet,0.42,103
3294d619-5526-4991-adc0-573be508b6fd,0344.jpg,Engaged,Confused,21,Male,Mobile,0.93,22
139052a0-ca66-48eb-a7ff-55c0206b022f,0334.jpg,Not Engaged,Bored,19,Male,Mobile,0.85,23
ec6a20cd-5181-442d-b990-f3db506e49aa,0426.jpg,Engaged,Confused,19,Female,Tablet,0.61,78
a1848096-991d-4d06-835f-7f5b184b7118,0066.jpg,Not Engaged,Drowsy,23,Male,Laptop,0.4,99
e7f51dd6-667d-43fa-af9a-647335b5d7a1,0126.jpg,Not Engaged,Looking Away,18,Female,Laptop,0.61,81
dbd59a45-5f21-44f8-acd5-8c8e626c178f,0457.jpg,Engaged,Confused,19,Female,Mobile,0.65,19
a9427a12-fcbf-47ba-9574-f4315c065043,0252.jpg,Engaged,Frustrated,24,Male,Mobile,0.49,53
6ddcb487-c08d-4957-87b2-a8ffa91e9b2a,0426.jpg,Engaged,Focused,19,Female,Mobile,0.45,42
ae5c3b5e-b283-4b21-8d8d-c5e62bf889ed,0373.jpg,Not Engaged,Drowsy,18,Male,Laptop,0.47,93
b7133e56-2bf3-4ea4-b8c5-3a21bf2c89a9,0274.jpg,Engaged,Focused,21,Female,Mobile,0.77,114
8bfc25e9-3f5d-43d7-9208-f1d1e77a8650,0207.jpg,Not Engaged,Bored,25,Female,Tablet,0.33,48
668fe213-19ab-4764-94b9-010f14de9baf,0085.jpg,Not Engaged,Looking Away,24,Female,Mobile,0.79,71
86093942-96b6-451c-b7bf-943aafc7cc2c,0206.jpg,Engaged,Confused,23,Male,Laptop,0.9,20
e684bf06-e13e-49cf-9266-90359aae3081,0149.jpg,Engaged,Confused,25,Female,Mobile,0.39,109
601da9ed-82cd-4646-aa11-3cce8dddd64e,0116.jpg,Not Engaged,Looking Away,18,Male,Mobile,0.42,10
9c85df65-bdc7-4fe4-b403-d93d6f19f6bd,0216.jpg,Not Engaged,Drowsy,24,Male,Laptop,0.72,61
27a2e250-ebc0-4caf-bfa6-1fec0a7a9c97,0066.jpg,Not Engaged,Looking Away,19,Female,Tablet,0.73,70
9f0e6a72-a1d9-420d-a599-ee1e531d4c8e,0463.jpg,Not Engaged,Bored,22,Male,Mobile,0.75,117
42ad23e8-43e6-4a01-977e-8b4f4e2dea36,0033.jpg,Not Engaged,Looking Away,21,Female,Laptop,0.99,112
f1f98e93-9327-4121-8128-4b780a5b26d1,0014.jpg,Not Engaged,Looking Away,24,Female,Tablet,0.57,74
a9deecc7-a748-46df-9f93-0073d3ecd4a8,0201.jpg,Not Engaged,Drowsy,23,Female,Mobile,0.97,78
4b0a629b-ff6b-4b35-837c-ede4ce8b2601,0305.jpg,Engaged,Focused,19,Male,Tablet,0.69,47
71d9ba74-974d-4b19-bf36-f72ebdd9558a,0247.jpg,Engaged,Frustrated,22,Male,Laptop,0.42,12
cda0de4c-d2dd-4be4-937a-e847d44c9043,0373.jpg,Engaged,Confused,20,Male,Tablet,0.48,96
557d9e32-9c6f-4fcb-b340-10719c38fb87,0480.jpg,Not Engaged,Looking Away,25,Female,Mobile,0.52,22
7422566b-e48b-461d-9743-d3e91de88bff,0396.jpg,Engaged,Focused,24,Female,Laptop,0.96,47
ef76c037-f0b6-4dda-95a7-2921aa51998d,0359.jpg,Not Engaged,Drowsy,20,Female,Mobile,0.64,73
6a8c836b-adb6-4f29-81b6-372a71e164c9,0408.jpg,Not Engaged,Looking Away,23,Male,Mobile,0.54,98
f178534c-6a39-4ff5-96a7-2e60c1296011,0116.jpg,Not Engaged,Bored,20,Male,Mobile,0.93,39
8667f61d-3638-4b72-a8fd-3606ed5ae4b2,0388.jpg,Not Engaged,Looking Away,22,Female,Mobile,0.58,104
7e18d6d8-20bb-4053-8e56-fd6abb316065,0324.jpg,Engaged,Focused,18,Female,Mobile,0.46,38
f50497ea-2c7a-4640-b4cd-1e3947a516ce,0259.jpg,Engaged,Focused,18,Male,Laptop,0.8,117
42adc9ea-c1f6-4781-bd71-200e36c75d2b,0031.jpg,Not Engaged,Looking Away,19,Male,Tablet,0.95,72
816596fe-0539-4095-9221-e4a1106baf3c,0280.jpg,Engaged,Frustrated,21,Female,Mobile,0.35,111
0687d5f2-c38b-4903-9777-2c0d7eb28033,0304.jpg,Engaged,Confused,23,Female,Laptop,0.42,58
9cfdeee6-e6ca-482d-9492-8f7df6a788c5,0365.jpg,Not Engaged,Drowsy,25,Female,Mobile,0.47,54
42765688-50ad-46eb-bbc0-783a5e2f8de2,0035.jpg,Engaged,Confused,19,Female,Laptop,0.69,40
c7c22e1f-e6ab-4986-a6cc-76bd786a6de4,0166.jpg,Engaged,Confused,21,Female,Laptop,0.38,99
d64deae8-b64e-46fc-8793-d83815754f2a,0053.jpg,Engaged,Confused,24,Female,Tablet,0.38,107
7bb26a46-9061-4d9c-9c0b-4d410defe573,0387.jpg,Not Engaged,Looking Away,18,Male,Tablet,0.78,118
c380c3ca-51e3-4d8b-8fe0-be193ca4b89c,0462.jpg,Not Engaged,Looking Away,25,Female,Tablet,0.75,115
24620075-1455-4e16-9e49-d471d102b864,0221.jpg,Not Engaged,Looking Away,19,Female,Laptop,0.39,82
477807c8-b9df-40e3-a480-bebdd12b1982,0239.jpg,Engaged,Focused,20,Male,Mobile,0.57,25
de9af544-095b-4c1e-ab6e-b5dd59942400,0298.jpg,Not Engaged,Bored,21,Female,Laptop,0.87,106
ed29fd35-415f-480f-91db-117bc7cb2d51,0154.jpg,Engaged,Frustrated,19,Female,Mobile,0.84,31
ae7e1905-82bf-4072-a23c-e22266175726,0154.jpg,Engaged,Focused,19,Male,Mobile,0.95,117
54b8684a-deeb-4bc2-b5dc-71aafb961b93,0373.jpg,Engaged,Focused,21,Female,Mobile,0.94,92
7e1cd0e9-02e4-43fa-a280-d0cfcaff452e,0361.jpg,Not Engaged,Drowsy,23,Male,Tablet,0.76,99
3e1f30c6-e3f1-4e75-bbb8-a072ff7a968c,0402.jpg,Engaged,Confused,20,Female,Mobile,0.62,15
cf676f52-50a2-4f20-ab28-d621703bdba3,0481.jpg,Not Engaged,Bored,20,Male,Laptop,0.65,25
8e13df57-1812-4fd9-9e90-0143b47e3976,0342.jpg,Engaged,Focused,23,Male,Mobile,0.39,120
7560d18b-7eb6-422e-a295-60dc9ec451ce,0151.jpg,Engaged,Focused,19,Male,Tablet,0.99,23
50bbdec7-99aa-400a-9db4-185b6390d52d,0449.jpg,Not Engaged,Bored,21,Male,Mobile,0.43,94
c938996b-0fb8-4e57-8d09-fb455f7bfa25,0258.jpg,Not Engaged,Looking Away,19,Female,Mobile,0.45,88
7d5f0a8d-293b-443b-a6ac-c2469a1b1e23,0174.jpg,Engaged,Frustrated,18,Female,Laptop,0.56,84
19df8dec-7351-4c1a-8a9f-c3bfbc1e57af,0408.jpg,Engaged,Focused,18,Male,Tablet,0.57,102
b130f0a2-99a5-4436-bed8-72a8db1a872f,0264.jpg,Engaged,Frustrated,22,Female,Tablet,0.57,85
8f261212-07f9-4fcc-9971-72a2458c8289,0244.jpg,Engaged,Focused,19,Female,Tablet,0.73,12
7fdc5456-335f-4189-b479-e9fdf3ee2f17,0090.jpg,Not Engaged,Looking Away,18,Male,Laptop,0.32,97
3de20817-dead-47e3-8913-cace627573d4,0248.jpg,Engaged,Confused,19,Male,Mobile,0.66,56
b4c0ad5d-04a0-4176-a472-3df9e2f69c87,0197.jpg,Not Engaged,Looking Away,18,Male,Tablet,0.77,76
ed3233de-e236-4abb-8d1c-120a811fe4c0,0415.jpg,Not Engaged,Bored,24,Male,Laptop,0.9,42
fb93cd5e-469d-42a0-b621-3ab77bea8865,0471.jpg,Not Engaged,Bored,18,Male,Laptop,0.86,98
86093942-96b6-451c-b7bf-943aafc7cc2c,0206.jpg,Engaged,Confused,23,Male,Laptop,0.9,20
35ff05db-18c9-451c-9aa0-27afcb9e7a1b,0169.jpg,Engaged,Focused,22,Female,Laptop,0.49,33
30e1ebd5-b3be-494f-a63e-7b41916e1b00,0080.jpg,Engaged,Focused,23,Male,Laptop,0.48,108
0ee09775-6edd-45e4-9156-20c9fa4f80e9,0294.jpg,Engaged,Confused,22,Male,Tablet,0.44,80
0b348020-e6b4-4fe1-a938-1b7718aa6ce8,0106.jpg,Not Engaged,Drowsy,24,Female,Laptop,0.56,13
202885d5-c583-48c5-b76b-5b7321463fe4,0260.jpg,Not Engaged,Looking Away,23,Male,Tablet,0.41,17
47bcb4b6-f221-4d1f-b10f-b54605669a35,0375.jpg,Engaged,Frustrated,18,Male,Tablet,0.37,28
80092310-8e46-4231-a03c-c742cadb3632,0279.jpg,Engaged,Confused,23,Female,Laptop,0.98,36
4e5d104c-7e32-4faf-80fc-ac539c15574f,0146.jpg,Engaged,Frustrated,21,Male,Laptop,0.95,56
12bb94d5-9015-4685-ab16-93783e6c025b,0467.jpg,Not Engaged,Looking Away,20,Male,Laptop,0.48,56
d81efd5d-920c-4f92-ba9c-e4407ba19492,0171.jpg,Not Engaged,Drowsy,19,Female,Laptop,0.54,42
c7130ac9-830b-4511-8312-65ec3d3d6331,0418.jpg,Not Engaged,Looking Away,23,Female,Mobile,0.35,12
f178534c-6a39-4ff5-96a7-2e60c1296011,0116.jpg,Not Engaged,Bored,20,Male,Mobile,0.93,39
5eeb6180-494a-49b1-83f2-a688c8214de9,0159.jpg,Engaged,Frustrated,19,Female,Laptop,0.37,117
71d47319-7569-48a7-93aa-fa275d8d962d,0069.jpg,Engaged,Focused,24,Female,Tablet,0.69,19
a52f3e63-14fb-4f3a-9129-8699bf9f69f2,0303.jpg,Engaged,Confused,23,Female,Tablet,0.45,86
ccdb61d0-2b52-4989-b140-eb5a193f6fa8,0180.jpg,Not Engaged,Looking Away,18,Male,Laptop,0.95,101
b8490844-33e6-4d35-a0e5-f4e4ef77f1c6,0175.jpg,Engaged,Frustrated,24,Female,Mobile,0.85,87
048f789c-3177-402d-9126-885957660179,0296.jpg,Engaged,Frustrated,18,Male,Laptop,0.3,70
3a587621-58d0-471b-a3f2-9b006f3beac3,0040.jpg,Engaged,Confused,19,Female,Laptop,0.64,81
474c4796-5922-4ed7-b7a6-55772ea900d1,0398.jpg,Engaged,Confused,21,Male,Tablet,0.79,120
cb10cddd-4848-43f3-b432-273a02751949,0487.jpg,Not Engaged,Looking Away,19,Female,Mobile,0.74,11
0895f620-ddd0-4021-a102-77d9ae57c9bd,0179.jpg,Engaged,Focused,21,Female,Mobile,0.89,11
2042b37d-aa82-437d-8718-6ebbc2b7cf60,0219.jpg,Engaged,Frustrated,25,Female,Tablet,0.5,70
db6b2c6b-b661-4659-a52f-00131bd146c2,0174.jpg,Engaged,Confused,19,Male,Laptop,0.44,23
e855bdf0-77dc-461b-a55e-04a0d0216a27,0281.jpg,Engaged,Frustrated,24,Male,Laptop,0.89,19
db6b2c6b-b661-4659-a52f-00131bd146c2,0174.jpg,Engaged,Confused,19,Male,Laptop,0.44,23
ee3e02d2-8092-4b3e-a2ae-1ca52e353c35,0061.jpg,Engaged,Focused,22,Female,Laptop,0.55,25
7ba22b42-4495-49ed-8e86-eb32ae75187b,0255.jpg,Engaged,Frustrated,22,Male,Laptop,0.66,58
99714748-d13d-474f-bf39-dd2c92f64836,0246.jpg,Engaged,Frustrated,20,Male,Mobile,1.0,66
1353df02-0310-404e-bca9-b0f461ea35e7,0395.jpg,Not Engaged,Drowsy,22,Male,Mobile,0.62,112
c7130ac9-830b-4511-8312-65ec3d3d6331,0418.jpg,Not Engaged,Looking Away,23,Female,Mobile,0.35,12
320ee96b-c2ca-491c-a445-4f418bfd5420,0140.jpg,Engaged,Frustrated,25,Female,Mobile,0.39,78
c6480d51-3e3d-4e10-8726-0cb339c8c3f2,0348.jpg,Not Engaged,Looking Away,20,Male,Laptop,0.54,41
cc9535fd-0eda-4568-b0b2-95d92f68b882,0300.jpg,Not Engaged,Bored,22,Male,Tablet,0.31,63
b88b7d6a-8d41-4586-9f53-f2445d3f19c9,0253.jpg,Engaged,Frustrated,25,Female,Mobile,0.65,14
e222c0ea-4cf4-4336-826e-92a9c6885015,0079.jpg,Not Engaged,Bored,22,Female,Laptop,0.69,84
6db6ea32-69cd-443f-a298-e802a5f73151,0062.jpg,Engaged,Focused,21,Female,Tablet,0.49,32
e8b270a5-d9e7-4385-b390-014e460c599a,0267.jpg,Not Engaged,Bored,19,Male,Tablet,0.99,17
1ab57efb-1de4-4d87-9dbe-08942563df9d,0170.jpg,Engaged,Frustrated,20,Female,Laptop,0.87,38
0c033140-11ac-4bce-bf36-1d375e6ab3c9,0211.jpg,Engaged,Frustrated,19,Female,Mobile,0.91,85
65f8026c-1355-47a8-8338-a1835f263c8c,0345.jpg,Not Engaged,Looking Away,23,Male,Mobile,0.63,32
